# Histogram: 3313
# Gate on Y from 41 to 41
# File: /SCRATCH/DScratch3/jeremy/utkscan_output/micronet4/individ_runs/097/0975300_23Jan2018_2105.24/0975300.his
#X  N  dN
191.5 3 1.73205
192.5 0 1
193.5 3 1.73205
194.5 1 1
195.5 4 2
196.5 4 2
197.5 1 1
198.5 3 1.73205
199.5 3 1.73205
200.5 0 1
201.5 1 1
202.5 3 1.73205
203.5 2 1.41421
204.5 4 2
205.5 0 1
206.5 1 1
207.5 2 1.41421
208.5 3 1.73205
209.5 1 1
210.5 1 1
211.5 0 1
212.5 1 1
213.5 1 1
214.5 0 1
215.5 0 1
216.5 1 1
217.5 2 1.41421
218.5 5 2.23607
219.5 0 1
220.5 2 1.41421
221.5 4 2
222.5 1 1
223.5 0 1
224.5 5 2.23607
225.5 3 1.73205
226.5 1 1
227.5 1 1
228.5 2 1.41421
229.5 1 1
230.5 0 1
231.5 1 1
232.5 5 2.23607
233.5 0 1
234.5 0 1
235.5 0 1
236.5 2 1.41421
237.5 4 2
238.5 5 2.23607
239.5 4 2
240.5 1 1
241.5 3 1.73205
242.5 6 2.44949
243.5 2 1.41421
244.5 1 1
245.5 5 2.23607
246.5 3 1.73205
247.5 4 2
248.5 5 2.23607
249.5 2 1.41421
250.5 0 1
251.5 4 2
252.5 0 1
253.5 5 2.23607
254.5 1 1
255.5 0 1
256.5 3 1.73205
257.5 1 1
258.5 0 1
259.5 4 2
260.5 3 1.73205
261.5 3 1.73205
262.5 2 1.41421
263.5 4 2
264.5 5 2.23607
265.5 2 1.41421
266.5 4 2
267.5 1 1
268.5 2 1.41421
269.5 1 1
270.5 2 1.41421
271.5 2 1.41421
272.5 2 1.41421
273.5 1 1
274.5 4 2
275.5 4 2
276.5 2 1.41421
277.5 3 1.73205
278.5 0 1
279.5 2 1.41421
280.5 2 1.41421
281.5 3 1.73205
282.5 3 1.73205
283.5 1 1
284.5 1 1
285.5 2 1.41421
286.5 5 2.23607
287.5 1 1
288.5 2 1.41421
289.5 1 1
290.5 0 1
291.5 1 1
292.5 3 1.73205
293.5 1 1
294.5 2 1.41421
295.5 3 1.73205
296.5 0 1
297.5 0 1
298.5 3 1.73205
299.5 2 1.41421
300.5 1 1
301.5 2 1.41421
302.5 2 1.41421
303.5 1 1
304.5 1 1
305.5 2 1.41421
306.5 3 1.73205
307.5 1 1
308.5 3 1.73205
309.5 1 1
310.5 1 1
311.5 3 1.73205
312.5 2 1.41421
313.5 4 2
314.5 1 1
315.5 2 1.41421
316.5 0 1
317.5 1 1
318.5 1 1
319.5 4 2
320.5 1 1
321.5 3 1.73205
322.5 1 1
323.5 3 1.73205
324.5 1 1
325.5 2 1.41421
326.5 2 1.41421
327.5 2 1.41421
328.5 4 2
329.5 2 1.41421
330.5 2 1.41421
331.5 3 1.73205
332.5 4 2
333.5 1 1
334.5 1 1
335.5 4 2
336.5 2 1.41421
337.5 0 1
338.5 6 2.44949
339.5 1 1
340.5 1 1
341.5 1 1
342.5 3 1.73205
343.5 5 2.23607
344.5 2 1.41421
345.5 3 1.73205
346.5 0 1
347.5 2 1.41421
348.5 2 1.41421
349.5 1 1
350.5 4 2
351.5 8 2.82843
352.5 4 2
353.5 2 1.41421
354.5 1 1
355.5 2 1.41421
356.5 0 1
357.5 2 1.41421
358.5 0 1
359.5 2 1.41421
360.5 1 1
361.5 1 1
362.5 3 1.73205
363.5 3 1.73205
364.5 2 1.41421
365.5 2 1.41421
366.5 3 1.73205
367.5 1 1
368.5 1 1
369.5 4 2
370.5 3 1.73205
371.5 1 1
372.5 4 2
373.5 1 1
374.5 2 1.41421
375.5 2 1.41421
376.5 2 1.41421
377.5 0 1
378.5 3 1.73205
379.5 4 2
380.5 0 1
381.5 3 1.73205
382.5 1 1
383.5 3 1.73205
384.5 0 1
385.5 1 1
386.5 2 1.41421
387.5 4 2
388.5 2 1.41421
389.5 0 1
390.5 2 1.41421
391.5 2 1.41421
392.5 2 1.41421
393.5 2 1.41421
394.5 1 1
395.5 2 1.41421
396.5 3 1.73205
397.5 0 1
398.5 5 2.23607
399.5 1 1
400.5 0 1
401.5 2 1.41421
402.5 2 1.41421
403.5 1 1
404.5 2 1.41421
405.5 3 1.73205
406.5 1 1
407.5 1 1
408.5 3 1.73205
409.5 3 1.73205
410.5 0 1
411.5 1 1
412.5 1 1
413.5 2 1.41421
414.5 1 1
415.5 1 1
416.5 2 1.41421
417.5 0 1
418.5 4 2
419.5 1 1
420.5 0 1
421.5 0 1
422.5 4 2
423.5 4 2
424.5 2 1.41421
425.5 3 1.73205
426.5 2 1.41421
427.5 2 1.41421
428.5 1 1
429.5 3 1.73205
430.5 1 1
431.5 1 1
432.5 2 1.41421
433.5 2 1.41421
434.5 3 1.73205
435.5 1 1
436.5 2 1.41421
437.5 3 1.73205
438.5 2 1.41421
439.5 4 2
440.5 3 1.73205
441.5 1 1
442.5 1 1
443.5 3 1.73205
444.5 4 2
445.5 2 1.41421
446.5 3 1.73205
447.5 2 1.41421
448.5 3 1.73205
449.5 3 1.73205
450.5 0 1
451.5 1 1
452.5 1 1
453.5 4 2
454.5 5 2.23607
455.5 2 1.41421
456.5 5 2.23607
457.5 3 1.73205
458.5 4 2
459.5 2 1.41421
460.5 3 1.73205
461.5 3 1.73205
462.5 2 1.41421
463.5 2 1.41421
464.5 3 1.73205
465.5 2 1.41421
466.5 5 2.23607
467.5 5 2.23607
468.5 3 1.73205
469.5 1 1
470.5 3 1.73205
471.5 4 2
472.5 4 2
473.5 4 2
474.5 6 2.44949
475.5 5 2.23607
476.5 3 1.73205
477.5 0 1
478.5 4 2
479.5 5 2.23607
480.5 2 1.41421
481.5 4 2
482.5 2 1.41421
483.5 5 2.23607
484.5 0 1
485.5 3 1.73205
486.5 4 2
487.5 1 1
488.5 2 1.41421
489.5 2 1.41421
490.5 2 1.41421
491.5 2 1.41421
492.5 1 1
493.5 2 1.41421
494.5 3 1.73205
495.5 6 2.44949
496.5 6 2.44949
497.5 3 1.73205
498.5 3 1.73205
499.5 3 1.73205
500.5 4 2
501.5 4 2
502.5 3 1.73205
503.5 4 2
504.5 4 2
505.5 1 1
506.5 4 2
507.5 1 1
508.5 6 2.44949
509.5 2 1.41421
510.5 3 1.73205
511.5 2 1.41421
512.5 3 1.73205
513.5 4 2
514.5 1 1
515.5 8 2.82843
516.5 6 2.44949
517.5 2 1.41421
518.5 5 2.23607
519.5 4 2
520.5 5 2.23607
521.5 3 1.73205
522.5 2 1.41421
523.5 1 1
524.5 6 2.44949
525.5 3 1.73205
526.5 3 1.73205
527.5 3 1.73205
528.5 5 2.23607
529.5 7 2.64575
530.5 5 2.23607
531.5 5 2.23607
532.5 3 1.73205
533.5 6 2.44949
534.5 4 2
535.5 2 1.41421
536.5 4 2
537.5 5 2.23607
538.5 5 2.23607
539.5 2 1.41421
540.5 3 1.73205
541.5 0 1
542.5 1 1
543.5 7 2.64575
544.5 4 2
545.5 6 2.44949
546.5 3 1.73205
547.5 5 2.23607
548.5 2 1.41421
549.5 3 1.73205
550.5 2 1.41421
551.5 3 1.73205
552.5 1 1
553.5 6 2.44949
554.5 3 1.73205
555.5 1 1
556.5 3 1.73205
557.5 6 2.44949
558.5 3 1.73205
559.5 1 1
560.5 3 1.73205
561.5 5 2.23607
562.5 4 2
563.5 2 1.41421
564.5 1 1
565.5 4 2
566.5 1 1
567.5 2 1.41421
568.5 3 1.73205
569.5 2 1.41421
570.5 5 2.23607
571.5 3 1.73205
572.5 5 2.23607
573.5 4 2
574.5 7 2.64575
575.5 4 2
576.5 4 2
577.5 1 1
578.5 2 1.41421
579.5 3 1.73205
580.5 3 1.73205
581.5 2 1.41421
582.5 3 1.73205
583.5 3 1.73205
584.5 4 2
585.5 6 2.44949
586.5 3 1.73205
587.5 4 2
588.5 3 1.73205
589.5 3 1.73205
590.5 5 2.23607
591.5 4 2
592.5 1 1
593.5 4 2
594.5 6 2.44949
595.5 6 2.44949
596.5 3 1.73205
597.5 1 1
598.5 6 2.44949
599.5 1 1
600.5 3 1.73205
601.5 5 2.23607
602.5 2 1.41421
603.5 4 2
604.5 4 2
605.5 4 2
606.5 3 1.73205
607.5 4 2
608.5 2 1.41421
609.5 3 1.73205
610.5 1 1
611.5 1 1
612.5 3 1.73205
613.5 6 2.44949
614.5 5 2.23607
615.5 3 1.73205
616.5 3 1.73205
617.5 5 2.23607
618.5 4 2
619.5 6 2.44949
620.5 6 2.44949
621.5 4 2
622.5 1 1
623.5 4 2
624.5 4 2
625.5 2 1.41421
626.5 6 2.44949
627.5 2 1.41421
628.5 3 1.73205
629.5 1 1
630.5 2 1.41421
631.5 1 1
632.5 3 1.73205
633.5 3 1.73205
634.5 0 1
635.5 5 2.23607
636.5 1 1
637.5 5 2.23607
638.5 4 2
639.5 2 1.41421
640.5 6 2.44949
641.5 4 2
642.5 2 1.41421
643.5 4 2
644.5 3 1.73205
645.5 0 1
646.5 2 1.41421
647.5 1 1
648.5 2 1.41421
649.5 4 2
650.5 4 2
651.5 6 2.44949
652.5 2 1.41421
653.5 1 1
654.5 5 2.23607
655.5 5 2.23607
656.5 4 2
657.5 1 1
658.5 3 1.73205
659.5 3 1.73205
660.5 6 2.44949
661.5 0 1
662.5 3 1.73205
663.5 0 1
664.5 4 2
665.5 0 1
666.5 4 2
667.5 2 1.41421
668.5 5 2.23607
669.5 3 1.73205
670.5 2 1.41421
671.5 2 1.41421
672.5 3 1.73205
673.5 6 2.44949
674.5 4 2
675.5 1 1
676.5 4 2
677.5 2 1.41421
678.5 0 1
679.5 3 1.73205
680.5 4 2
681.5 9 3
682.5 2 1.41421
683.5 2 1.41421
684.5 4 2
685.5 5 2.23607
686.5 5 2.23607
687.5 4 2
688.5 2 1.41421
689.5 5 2.23607
690.5 1 1
691.5 1 1
692.5 3 1.73205
693.5 2 1.41421
694.5 4 2
695.5 2 1.41421
696.5 3 1.73205
697.5 2 1.41421
698.5 3 1.73205
699.5 6 2.44949
700.5 6 2.44949
701.5 7 2.64575
702.5 5 2.23607
703.5 4 2
704.5 6 2.44949
705.5 7 2.64575
706.5 7 2.64575
707.5 6 2.44949
708.5 20 4.47214
709.5 34 5.83095
710.5 67 8.18535
711.5 119 10.9087
712.5 229 15.1327
713.5 434 20.8327
714.5 682 26.1151
715.5 641 25.318
716.5 483 21.9773
717.5 242 15.5563
718.5 119 10.9087
719.5 103 10.1489
720.5 76 8.7178
721.5 48 6.9282
722.5 48 6.9282
723.5 40 6.32456
724.5 36 6
725.5 34 5.83095
726.5 40 6.32456
727.5 29 5.38516
728.5 20 4.47214
729.5 24 4.89898
730.5 13 3.60555
731.5 32 5.65685
732.5 27 5.19615
733.5 13 3.60555
734.5 17 4.12311
735.5 13 3.60555
736.5 17 4.12311
737.5 8 2.82843
738.5 11 3.31662
739.5 10 3.16228
740.5 14 3.74166
741.5 19 4.3589
742.5 13 3.60555
743.5 15 3.87298
744.5 6 2.44949
745.5 13 3.60555
746.5 11 3.31662
747.5 12 3.4641
748.5 11 3.31662
749.5 6 2.44949
750.5 18 4.24264
751.5 5 2.23607
752.5 14 3.74166
753.5 9 3
754.5 10 3.16228
755.5 9 3
756.5 8 2.82843
757.5 11 3.31662
758.5 4 2
759.5 7 2.64575
760.5 8 2.82843
761.5 10 3.16228
762.5 6 2.44949
763.5 7 2.64575
764.5 5 2.23607
765.5 4 2
766.5 3 1.73205
767.5 5 2.23607
768.5 11 3.31662
769.5 4 2
770.5 3 1.73205
771.5 6 2.44949
772.5 5 2.23607
773.5 11 3.31662
774.5 4 2
775.5 5 2.23607
776.5 8 2.82843
777.5 3 1.73205
778.5 4 2
779.5 4 2
780.5 2 1.41421
781.5 5 2.23607
782.5 5 2.23607
783.5 4 2
784.5 7 2.64575
785.5 4 2
786.5 6 2.44949
787.5 10 3.16228
788.5 9 3
789.5 1 1
790.5 0 1
791.5 0 1
792.5 0 1
793.5 6 2.44949
794.5 4 2
795.5 4 2
796.5 6 2.44949
797.5 2 1.41421
798.5 4 2
799.5 5 2.23607
800.5 4 2
801.5 4 2
802.5 6 2.44949
803.5 7 2.64575
804.5 7 2.64575
805.5 3 1.73205
806.5 2 1.41421
807.5 3 1.73205
808.5 3 1.73205
809.5 4 2
810.5 6 2.44949
811.5 6 2.44949
812.5 6 2.44949
813.5 5 2.23607
814.5 3 1.73205
815.5 9 3
816.5 4 2
817.5 1 1
818.5 7 2.64575
819.5 5 2.23607
820.5 1 1
821.5 4 2
822.5 3 1.73205
823.5 1 1
824.5 3 1.73205
825.5 5 2.23607
826.5 1 1
827.5 9 3
828.5 7 2.64575
829.5 5 2.23607
830.5 4 2
831.5 7 2.64575
832.5 7 2.64575
833.5 4 2
834.5 5 2.23607
835.5 3 1.73205
836.5 7 2.64575
837.5 3 1.73205
838.5 5 2.23607
839.5 3 1.73205
840.5 7 2.64575
841.5 4 2
842.5 5 2.23607
843.5 4 2
844.5 1 1
845.5 7 2.64575
846.5 1 1
847.5 5 2.23607
848.5 4 2
849.5 3 1.73205
850.5 2 1.41421
851.5 5 2.23607
852.5 5 2.23607
853.5 2 1.41421
854.5 9 3
855.5 5 2.23607
856.5 3 1.73205
857.5 8 2.82843
858.5 4 2
859.5 2 1.41421
860.5 4 2
861.5 3 1.73205
862.5 5 2.23607
863.5 4 2
864.5 7 2.64575
865.5 2 1.41421
866.5 1 1
867.5 5 2.23607
868.5 4 2
869.5 7 2.64575
870.5 4 2
871.5 5 2.23607
872.5 6 2.44949
873.5 6 2.44949
874.5 8 2.82843
875.5 9 3
876.5 5 2.23607
877.5 3 1.73205
878.5 13 3.60555
879.5 6 2.44949
880.5 4 2
881.5 6 2.44949
882.5 6 2.44949
883.5 10 3.16228
884.5 9 3
885.5 4 2
886.5 9 3
887.5 7 2.64575
888.5 14 3.74166
889.5 6 2.44949
890.5 9 3
891.5 6 2.44949
892.5 5 2.23607
893.5 9 3
894.5 10 3.16228
895.5 3 1.73205
896.5 11 3.31662
897.5 4 2
898.5 3 1.73205
899.5 9 3
900.5 2 1.41421
901.5 8 2.82843
902.5 6 2.44949
903.5 6 2.44949
904.5 6 2.44949
905.5 9 3
906.5 8 2.82843
907.5 3 1.73205
908.5 6 2.44949
909.5 7 2.64575
910.5 4 2
911.5 5 2.23607
912.5 6 2.44949
913.5 6 2.44949
914.5 2 1.41421
915.5 4 2
916.5 11 3.31662
917.5 7 2.64575
918.5 8 2.82843
919.5 4 2
920.5 8 2.82843
921.5 6 2.44949
922.5 6 2.44949
923.5 7 2.64575
924.5 7 2.64575
925.5 6 2.44949
926.5 5 2.23607
927.5 9 3
928.5 12 3.4641
929.5 9 3
930.5 9 3
931.5 4 2
932.5 8 2.82843
933.5 5 2.23607
934.5 9 3
935.5 4 2
936.5 8 2.82843
937.5 3 1.73205
938.5 7 2.64575
939.5 6 2.44949
940.5 8 2.82843
941.5 3 1.73205
942.5 7 2.64575
943.5 5 2.23607
944.5 8 2.82843
945.5 4 2
946.5 7 2.64575
947.5 4 2
948.5 3 1.73205
949.5 5 2.23607
950.5 5 2.23607
951.5 7 2.64575
952.5 5 2.23607
953.5 5 2.23607
954.5 8 2.82843
955.5 8 2.82843
956.5 5 2.23607
957.5 5 2.23607
958.5 1 1
959.5 5 2.23607
960.5 5 2.23607
961.5 4 2
962.5 7 2.64575
963.5 11 3.31662
964.5 4 2
965.5 2 1.41421
966.5 5 2.23607
967.5 6 2.44949
968.5 8 2.82843
969.5 8 2.82843
970.5 5 2.23607
971.5 7 2.64575
972.5 11 3.31662
973.5 0 1
974.5 7 2.64575
975.5 5 2.23607
976.5 2 1.41421
977.5 4 2
978.5 4 2
979.5 6 2.44949
980.5 5 2.23607
981.5 6 2.44949
982.5 3 1.73205
983.5 6 2.44949
984.5 9 3
985.5 0 1
986.5 9 3
987.5 4 2
988.5 4 2
989.5 2 1.41421
990.5 4 2
991.5 11 3.31662
992.5 8 2.82843
993.5 4 2
994.5 1 1
995.5 6 2.44949
996.5 7 2.64575
997.5 10 3.16228
998.5 7 2.64575
999.5 4 2
1000.5 7 2.64575
1001.5 7 2.64575
1002.5 6 2.44949
1003.5 5 2.23607
1004.5 7 2.64575
1005.5 5 2.23607
1006.5 3 1.73205
1007.5 3 1.73205
1008.5 5 2.23607
1009.5 4 2
1010.5 6 2.44949
1011.5 2 1.41421
1012.5 4 2
1013.5 3 1.73205
1014.5 4 2
1015.5 3 1.73205
1016.5 6 2.44949
1017.5 2 1.41421
1018.5 5 2.23607
1019.5 8 2.82843
1020.5 4 2
1021.5 6 2.44949
1022.5 4 2
1023.5 6 2.44949
1024.5 6 2.44949
1025.5 4 2
1026.5 9 3
1027.5 6 2.44949
1028.5 10 3.16228
1029.5 7 2.64575
1030.5 4 2
1031.5 6 2.44949
1032.5 8 2.82843
1033.5 4 2
1034.5 1 1
1035.5 5 2.23607
1036.5 4 2
1037.5 4 2
1038.5 5 2.23607
1039.5 4 2
1040.5 4 2
1041.5 3 1.73205
1042.5 5 2.23607
1043.5 9 3
1044.5 6 2.44949
1045.5 1 1
1046.5 5 2.23607
1047.5 3 1.73205
1048.5 5 2.23607
1049.5 12 3.4641
1050.5 7 2.64575
1051.5 4 2
1052.5 6 2.44949
1053.5 5 2.23607
1054.5 4 2
1055.5 4 2
1056.5 7 2.64575
1057.5 2 1.41421
1058.5 4 2
1059.5 6 2.44949
1060.5 5 2.23607
1061.5 9 3
1062.5 8 2.82843
1063.5 2 1.41421
1064.5 5 2.23607
1065.5 3 1.73205
1066.5 8 2.82843
1067.5 6 2.44949
1068.5 6 2.44949
1069.5 2 1.41421
1070.5 4 2
1071.5 3 1.73205
1072.5 2 1.41421
1073.5 5 2.23607
1074.5 7 2.64575
1075.5 6 2.44949
1076.5 2 1.41421
1077.5 1 1
1078.5 7 2.64575
1079.5 7 2.64575
1080.5 7 2.64575
1081.5 5 2.23607
1082.5 6 2.44949
1083.5 8 2.82843
1084.5 7 2.64575
1085.5 4 2
1086.5 5 2.23607
1087.5 2 1.41421
1088.5 3 1.73205
1089.5 1 1
1090.5 3 1.73205
1091.5 4 2
1092.5 3 1.73205
1093.5 4 2
1094.5 5 2.23607
1095.5 8 2.82843
1096.5 2 1.41421
1097.5 7 2.64575
1098.5 5 2.23607
1099.5 3 1.73205
1100.5 5 2.23607
1101.5 8 2.82843
1102.5 6 2.44949
1103.5 5 2.23607
1104.5 8 2.82843
1105.5 4 2
1106.5 6 2.44949
1107.5 3 1.73205
1108.5 3 1.73205
1109.5 7 2.64575
1110.5 5 2.23607
1111.5 4 2
1112.5 6 2.44949
1113.5 4 2
1114.5 5 2.23607
1115.5 10 3.16228
1116.5 7 2.64575
1117.5 3 1.73205
1118.5 5 2.23607
1119.5 3 1.73205
1120.5 5 2.23607
1121.5 0 1
1122.5 10 3.16228
1123.5 5 2.23607
1124.5 5 2.23607
1125.5 3 1.73205
1126.5 3 1.73205
1127.5 1 1
1128.5 4 2
1129.5 1 1
1130.5 4 2
1131.5 8 2.82843
1132.5 3 1.73205
1133.5 4 2
1134.5 7 2.64575
1135.5 3 1.73205
1136.5 2 1.41421
1137.5 4 2
1138.5 7 2.64575
1139.5 4 2
1140.5 2 1.41421
1141.5 1 1
1142.5 2 1.41421
1143.5 3 1.73205
1144.5 6 2.44949
1145.5 4 2
1146.5 4 2
1147.5 2 1.41421
1148.5 5 2.23607
1149.5 3 1.73205
1150.5 2 1.41421
1151.5 3 1.73205
1152.5 4 2
1153.5 5 2.23607
1154.5 3 1.73205
1155.5 0 1
1156.5 3 1.73205
1157.5 2 1.41421
1158.5 3 1.73205
1159.5 3 1.73205
1160.5 5 2.23607
1161.5 4 2
1162.5 3 1.73205
1163.5 1 1
1164.5 6 2.44949
1165.5 2 1.41421
1166.5 2 1.41421
1167.5 3 1.73205
1168.5 4 2
1169.5 2 1.41421
1170.5 6 2.44949
1171.5 6 2.44949
1172.5 3 1.73205
1173.5 9 3
1174.5 5 2.23607
1175.5 3 1.73205
1176.5 3 1.73205
1177.5 8 2.82843
1178.5 5 2.23607
1179.5 4 2
1180.5 10 3.16228
1181.5 3 1.73205
1182.5 2 1.41421
1183.5 2 1.41421
1184.5 2 1.41421
1185.5 2 1.41421
1186.5 3 1.73205
1187.5 2 1.41421
1188.5 4 2
1189.5 5 2.23607
1190.5 6 2.44949
1191.5 1 1
1192.5 2 1.41421
1193.5 3 1.73205
1194.5 2 1.41421
1195.5 2 1.41421
1196.5 1 1
1197.5 10 3.16228
1198.5 5 2.23607
1199.5 1 1
1200.5 3 1.73205
1201.5 3 1.73205
1202.5 4 2
1203.5 5 2.23607
1204.5 3 1.73205
1205.5 2 1.41421
1206.5 1 1
1207.5 7 2.64575
1208.5 3 1.73205
1209.5 2 1.41421
1210.5 1 1
1211.5 5 2.23607
1212.5 2 1.41421
1213.5 6 2.44949
1214.5 4 2
1215.5 5 2.23607
1216.5 2 1.41421
1217.5 2 1.41421
1218.5 5 2.23607
1219.5 5 2.23607
1220.5 7 2.64575
1221.5 8 2.82843
1222.5 2 1.41421
1223.5 3 1.73205
1224.5 6 2.44949
1225.5 4 2
1226.5 6 2.44949
1227.5 4 2
1228.5 4 2
1229.5 3 1.73205
1230.5 2 1.41421
1231.5 4 2
1232.5 2 1.41421
1233.5 4 2
1234.5 2 1.41421
1235.5 3 1.73205
1236.5 3 1.73205
1237.5 7 2.64575
1238.5 3 1.73205
1239.5 3 1.73205
1240.5 4 2
1241.5 5 2.23607
1242.5 4 2
1243.5 6 2.44949
1244.5 6 2.44949
1245.5 3 1.73205
1246.5 3 1.73205
1247.5 3 1.73205
1248.5 2 1.41421
1249.5 5 2.23607
1250.5 7 2.64575
1251.5 4 2
1252.5 3 1.73205
1253.5 1 1
1254.5 1 1
1255.5 3 1.73205
1256.5 5 2.23607
1257.5 3 1.73205
1258.5 3 1.73205
1259.5 10 3.16228
1260.5 5 2.23607
1261.5 6 2.44949
1262.5 4 2
1263.5 4 2
1264.5 3 1.73205
1265.5 0 1
1266.5 0 1
1267.5 4 2
1268.5 0 1
1269.5 4 2
1270.5 7 2.64575
1271.5 4 2
1272.5 0 1
1273.5 11 3.31662
1274.5 5 2.23607
1275.5 3 1.73205
1276.5 6 2.44949
1277.5 3 1.73205
1278.5 3 1.73205
1279.5 4 2
1280.5 4 2
1281.5 2 1.41421
1282.5 2 1.41421
1283.5 3 1.73205
1284.5 2 1.41421
1285.5 5 2.23607
1286.5 6 2.44949
1287.5 6 2.44949
1288.5 4 2
1289.5 5 2.23607
1290.5 8 2.82843
1291.5 6 2.44949
1292.5 4 2
1293.5 2 1.41421
1294.5 5 2.23607
1295.5 2 1.41421
1296.5 7 2.64575
1297.5 4 2
1298.5 6 2.44949
1299.5 3 1.73205
1300.5 3 1.73205
1301.5 4 2
1302.5 3 1.73205
1303.5 4 2
1304.5 4 2
1305.5 4 2
1306.5 4 2
1307.5 5 2.23607
1308.5 8 2.82843
1309.5 4 2
1310.5 1 1
1311.5 2 1.41421
1312.5 4 2
1313.5 3 1.73205
1314.5 1 1
1315.5 2 1.41421
1316.5 1 1
1317.5 3 1.73205
1318.5 2 1.41421
1319.5 3 1.73205
1320.5 4 2
1321.5 5 2.23607
1322.5 5 2.23607
1323.5 3 1.73205
1324.5 5 2.23607
1325.5 2 1.41421
1326.5 4 2
1327.5 1 1
1328.5 2 1.41421
1329.5 2 1.41421
1330.5 1 1
1331.5 5 2.23607
1332.5 3 1.73205
1333.5 5 2.23607
1334.5 4 2
1335.5 1 1
1336.5 4 2
1337.5 5 2.23607
1338.5 4 2
1339.5 3 1.73205
1340.5 7 2.64575
1341.5 4 2
1342.5 3 1.73205
1343.5 3 1.73205
1344.5 4 2
1345.5 4 2
1346.5 1 1
1347.5 2 1.41421
1348.5 1 1
1349.5 0 1
1350.5 2 1.41421
1351.5 4 2
1352.5 6 2.44949
1353.5 6 2.44949
1354.5 3 1.73205
1355.5 3 1.73205
1356.5 5 2.23607
1357.5 2 1.41421
1358.5 1 1
